Region,City,district,latitude,longitude
Aseer Area,Khamis Mushait,Umm Surur Dist.,18.2962108,42.743017
Aseer Area,Khamis Mushait,Ash Sharafiyah Dist.,18.3058073,42.7419813
Aseer Area,Khamis Mushait,Qambar Dist.,18.3111816,42.7290935
Aseer Area,Khamis Mushait,Ar Rabie Dist.,18.3102012,42.6909993
Aseer Area,Khamis Mushait,As Salam Dist.,18.3068563,42.7304907
Aseer Area,Khamis Mushait,Nashwan Dist.,18.3344905,42.7276992
Aseer Area,Khamis Mushait,Al Masif Dist.,18.297523,42.6682377
Aseer Area,Khamis Mushait,As Sinaiyah Dist.,18.3093394,42.7662325
Aseer Area,Khamis Mushait,Al Irq Ash Shamali Dist.,18.3103568,42.729886
Aseer Area,Khamis Mushait,Ad Dawhah Dist.,18.2934997,42.657611
Aseer Area,Khamis Mushait,Al Aziziyah Dist.,18.313251,42.7417845
Aseer Area,Khamis Mushait,Al Qafilah Dist.,18.3085868,42.6963443
Aseer Area,Khamis Mushait,Al Musa Subdivision Plan,18.3306426,42.7705619
Aseer Area,Khamis Mushait,Airforce Housing,18.2545026,42.7929189
Aseer Area,Khamis Mushait,Ar Runah Dist.,18.2258232,42.8307373
Aseer Area,Khamis Mushait,Ash Shifa Dist.,18.2726398,42.7184422
Aseer Area,Khamis Mushait,Dhalalah Dist.,18.2493937,42.7515525
Aseer Area,Khamis Mushait,Ar Rasras 2 Dist.,18.2546514,42.7809966
Aseer Area,Khamis Mushait,Military City Housing,18.2302852,42.7777035
Aseer Area,Khamis Mushait,14th Brigade Housing,18.238428,42.8343464
Aseer Area,Khamis Mushait,Al Jamiyin Dist.,18.2985872,42.6651126
Aseer Area,Khamis Mushait,Al Wasam Dist.,18.3475166,42.7492116
Aseer Area,Khamis Mushait,Al Yarmuk Dist.,18.3614121,42.7407664
Aseer Area,Khamis Mushait,Al Harabi Dist.,18.2464904,42.7296459
Aseer Area,Khamis Mushait,Shokor Dist.,18.2892961,42.74345
Aseer Area,Khamis Mushait,Al Hamra Dist.,18.2611917,42.6735549
Aseer Area,Khamis Mushait,Al Harir Western Dist.,18.2379669,42.7570802
Aseer Area,Khamis Mushait,Al Marath Dist.,18.2321078,42.7700785
Aseer Area,Khamis Mushait,Al Dhurfah Dist.,18.2814909,42.6922673
Aseer Area,Khamis Mushait,Tara Dist.,18.29116,42.687375
Aseer Area,Khamis Mushait,An Najah Dist.,18.2395793,42.6851862
Aseer Area,Khamis Mushait,Al Jabal Dist.,18.2483789,42.6753863
Aseer Area,Khamis Mushait,Shamal At Tadamun Dist.,18.3548605,42.689636
Aseer Area,Khamis Mushait,Al Wafa Dist.,18.3466216,42.7507568
Aseer Area,Khamis Mushait,At Taawun Dist.,18.3630406,42.6968713
Aseer Area,Khamis Mushait,Uhud Dist.,18.2174403,42.8056331
Aseer Area,Khamis Mushait,Shaab Dhahban Dist.,18.2649829,42.7514313
Aseer Area,Ahad Rafidah,Al Aziziyah Dist.,18.1732919,42.8149829
Aseer Area,Ahad Rafidah,As Salamah Dist.,18.1888427,42.8351579
Aseer Area,Ahad Rafidah,An Nahdah Dist.,18.1839806,42.845054
Aseer Area,Ahad Rafidah,Down Town Dist.,18.1730911,42.8345751
Aseer Area,Ahad Rafidah,Al Wurud Dist.,18.1666184,42.8467288
Aseer Area,Ahad Rafidah,Az Zuhur Dist.,18.1981424,42.8366567
Aseer Area,Ahad Rafidah,Safwan Dist.,18.2179983,42.8155064
Aseer Area,Ahad Rafidah,As Salhiyah Dist.,18.1952012,42.8205113
Aseer Area,Ahad Rafidah,Al Masif Dist.,18.2167104,42.819747
Aseer Area,Ahad Rafidah,Al Khalij Dist.,18.1863799,42.818939
Aseer Area,Ahad Rafidah,Ar Runah Dist.,18.2258232,42.8307373
Aseer Area,Ahad Rafidah,Military City,18.1995371,42.8022787
Aseer Area,Ahad Rafidah,Ar Rawdah 1 Dist.,18.2326479,42.856424
Aseer Area,Ahad Rafidah,Al Khalidiyah Dist.,18.1706021,42.8298963
Aseer Area,Ahad Rafidah,Az Zaytun Dist.,18.1766005,42.8562853
Eastern province,Al Qatif,Ath Thuraiya Dist.,26.6000063,49.9841261
Eastern province,Al Qatif,Ar Rif Dist.,26.5941489,49.9771459
Eastern province,Al Qatif,Al Bahr Dist.,26.5659908,50.0072167
Eastern province,Al Qatif,Ash Shweikah Dist.,26.5492719,50.0058677
Eastern province,Al Qatif,Al Badi Dist.,26.5522495,49.9569262
Eastern province,Al Qatif,Warehouse Area,26.5423744,50.0205823
Eastern province,Al Qatif,Ash Shati Dist.,26.557441,50.0425382
Eastern province,Al Qatif,Al Fath Dist.,26.5699367,50.0422096
Eastern province,Al Qatif,Al Wahah Dist.,26.5766224,50.0266322
Eastern province,Al Qatif,Al Muruj Dist.,26.5857301,50.0485357
Eastern province,Al Qatif,Al Majidiyah Dist.,26.5444812,50.0229274
Eastern province,Al Qatif,As Sinaiyah Dist.,26.5860858,50.0377687
Eastern province,Al Qatif,Ar Rawdah Dist.,26.5761752,50.0463888
Eastern province,Al Qatif,Al Wurud Dist.,26.5822959,50.0267169
Eastern province,Al Qatif,Ar Rida Dist.,26.5680057,50.0309939
Eastern province,Al Qatif,Al Jarudiyah Dist.,26.5394817,49.9870034
Eastern province,Al Qatif,Halat Mahish Dist.,26.5396006,49.9963117
Eastern province,Al Qatif,Al Yaqut Dist.,26.5396015,49.9767549
Eastern province,Al Qatif,Al Badiah Dist.,26.529209,49.9727947
Eastern province,Al Qatif,Ad Dababiyyah Dist.,26.5533782,50.0037072
Eastern province,Al Qatif,Al Khamisah Dist.,26.5574819,50.0164102
Eastern province,Al Qatif,Umm Al Jazm Dist.,26.5527768,49.9999251
Eastern province,Al Qatif,Badiah Al Basri Dist.,26.5587644,50.0077887
Eastern province,Al Qatif,Al Mashtal Dist.,26.5670335,49.970564
Eastern province,Al Qatif,Az Zomorod Dist.,26.5485579,49.9959958
Eastern province,Al Qatif,An Nasirah Dist.,26.5745526,50.009521
Eastern province,Al Qatif,Al Khuzama Dist.,26.5655349,50.0142102
Eastern province,Al Qatif,At Tawbi Dist.,26.5546554,49.9953874
Eastern province,Al Qatif,Al Jarrari Dist.,26.5586086,50.0031533
Eastern province,Al Qatif,Al Bahari Dist.,26.569059,49.9910407
Eastern province,Al Qatif,Mayyas Dist.,26.5563885,50.0029052
Eastern province,Al Qatif,Al Jawahir Dist.,26.5878127,50.0085529
Eastern province,Al Qatif,Ash Shahba Dist.,26.562835,49.988227
Eastern province,Al Qatif,Al Qadih Dist.,26.5700827,49.9865368
Eastern province,Al Qatif,Al Madaris Dist.,26.5566859,49.9997868
Eastern province,Al Qatif,Ash Shamasiyyah Dist.,26.5620878,50.0055109
Eastern province,Al Qatif,Bab As Sab Dist.,26.5646676,50.0014432
Eastern province,Al Qatif,Al Jumaimah Dist.,26.584216,49.9765866
Eastern province,Al Qatif,Al Masudiyah Dist.,26.5474183,50.0040909
Eastern province,Al Qatif,Al Khuwaildiyah Dist.,26.5512378,49.9903094
Eastern province,Al Qatif,Al Awamiyah Dist.,26.5845726,49.9832663
Eastern province,Al Qatif,Ad Doij Dist.,26.5543145,50.0000772
Eastern province,Al Qatif,Ar Rabiah Dist.,26.5574819,50.0164102
Eastern province,Al Qatif,Al Bustan Dist.,26.5567189,49.9919018
Eastern province,Al Qatif,Al Jazirah Dist.,26.552983,50.0129885
Eastern province,Al Qatif,Ash Shariah Dist.,26.556754,50.0055203
Eastern province,Al Qatif,Al Wasadah Dist.,26.5625778,49.9988774
Eastern province,Al Qatif,Al Qalah Dist.,26.5646936,50.007347
Eastern province,Al Qatif,Al Bawadi Dist.,26.5895249,49.9680321
Eastern province,Al Qatif,Al Husain Dist.,26.5731044,49.9986931
Eastern province,Al Qatif,Al Madani Dist.,26.5610337,50.0077781
Eastern province,Al Qatif,Al Wadiah Dist.,26.5523142,50.009692
Eastern province,Al Qatif,Kuwaikib Dist.,26.5528735,50.0065752
Eastern province,Al Qatif,An Narjis Dist.,26.5874023,50.0731306
Eastern province,Al Qatif,Az Zahra Dist.,26.5925775,50.0149797
Eastern province,Al Qatif,Az Zarah Dist.,26.5841981,49.9937461
Eastern province,Al Qatif,Bab Madinah Ash Shamal Dist.,26.5607655,50.0022255
Tabouk Area,Tayma,Al Qaa Dist.,27.6387758,38.5511974
Tabouk Area,Tayma,Al Faw Dist.,27.6293479,38.5344159
Tabouk Area,Tayma,Uqaz Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Al Khobara Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Ash Sharq Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Ar Rahmaniyah Dist.,27.6127789,38.5140213
Tabouk Area,Tayma,Ghirnatah Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Ash Shifa Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Qaryan Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Al Naseem Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Al Muruj Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Al Andalus Dist.,27.6190742,38.489424
Tabouk Area,Tayma,Al Wurud Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,Al Hamra Dist.,27.6121695,38.5165234
Tabouk Area,Tayma,As Safa Dist.,27.6221786,38.5156037
Tabouk Area,Tayma,Ar Rawdah Dist.,27.6230643,38.5387455
Tabouk Area,Tayma,Al Muntazah Dist.,27.6156114,38.5356146
Tabouk Area,Tayma,Ar Rabwah Dist.,27.6225481,38.5291198
Tabouk Area,Tayma,At Tijari  Dist.,27.6315903,38.5340114
Tabouk Area,Tayma,Haddaj Dist.,27.6232276,38.5626496
Al Qassim Area,Unaizah,Al Yarmuk Dist.,26.1146246,43.9675156
Al Qassim Area,Unaizah,An Nadheem Dist.,26.1195583,43.9657283
Al Qassim Area,Unaizah,Al Kada Dist.,26.0438663,43.8752741
Al Qassim Area,Unaizah,Ash Shuaib Dist.,26.1230371,43.8496167
Al Qassim Area,Unaizah,Al Buaiten Dist.,26.094975,43.9767197
Al Qassim Area,Unaizah,An Narjis Dist.,26.1490016,43.9950044
Al Qassim Area,Unaizah,Al Hadiqah Dist.,26.0493894,43.9614479
Al Qassim Area,Unaizah,Uqaz Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,An Nofoad Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Al Wadi Dist.,26.1893117,44.0415062
Al Qassim Area,Unaizah,Al Qusor Dist.,26.0695727,43.9526475
Al Qassim Area,Unaizah,Al Masif Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Al Jawharah Dist.,26.0629215,43.9644687
Al Qassim Area,Unaizah,Al Fakamah Dist.,26.0711056,43.9760812
Al Qassim Area,Unaizah,Athaqafah Dist.,26.1258251,44.0464386
Al Qassim Area,Unaizah,Al Fakhriyah Dist.,26.0711056,43.9760812
Al Qassim Area,Unaizah,As Safraa Dist.,26.3625026,43.9499222
Al Qassim Area,Unaizah,Al Mubarkiah Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Al Mudwiah Dist.,26.1499829,43.8722814
Al Qassim Area,Unaizah,At Tahliyah Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Al Jazirah Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Az Zahir Dist.,26.0659626,44.0024131
Al Qassim Area,Unaizah,Al Jaldah Dist.,26.0036147,43.9925446
Al Qassim Area,Unaizah,An Nada Dist.,26.0296107,43.9212304
Al Qassim Area,Unaizah,Al Wahah Dist.,26.0605653,44.0948117
Al Qassim Area,Unaizah,Suq Al Mashiya Dist.,26.005165,43.9535934
Al Qassim Area,Unaizah,Rabwat Al Hajeb Dist.,26.0193632,43.9408503
Al Qassim Area,Unaizah,Al Wahlan Dist.,26.0985283,43.9254103
Al Qassim Area,Unaizah,Marbidah Dist.,26.0711056,43.9760812
Al Qassim Area,Unaizah,Al Olaya Dist.,26.1063979,43.9621351
Al Qassim Area,Unaizah,City Center,26.0974395,43.9731798
Al Qassim Area,Unaizah,Ar Rayan Dist.,26.0803802,43.9758793
Al Qassim Area,Unaizah,An Nuqailiah Dist.,26.0577223,43.9749808
Al Qassim Area,Unaizah,As Suhaymiyyah Dist.,26.0711056,43.9760812
Al Qassim Area,Unaizah,Al Badiah Dist.,26.0804929,43.973473
Al Qassim Area,Unaizah,As Salam Dist.,26.0824199,43.9537167
Al Qassim Area,Unaizah,Ishbiliyah Dist.,26.0784161,43.9423687
Al Qassim Area,Unaizah,Al Awniyah Dist.,26.0858167,43.9290171
Al Qassim Area,Unaizah,Al Qadisiyah Dist.,26.1121176,44.0038028
Al Qassim Area,Unaizah,Al Hamra Dist.,26.0292609,43.9719028
Al Qassim Area,Unaizah,Al Fayha Dist.,26.0519256,43.9963634
Al Qassim Area,Unaizah,Al Jamie Dist.,26.1149964,44.0702792
Al Qassim Area,Unaizah,Al Muruj Dist.,26.1176608,44.0079425
Al Qassim Area,Unaizah,Al Yamamah Dist.,26.1123015,44.0157154
Al Qassim Area,Unaizah,Al Manar Dist.,26.1019603,44.0202564
Al Qassim Area,Unaizah,Al Ashrafiyah Dist.,26.1000598,44.0057185
Al Qassim Area,Unaizah,Al Bustan Dist.,26.0706427,44.0304444
Al Qassim Area,Unaizah,Al Wafa Dist.,26.0662037,44.0176909
Al Qassim Area,Unaizah,Al Khuzama Dist.,26.1194922,43.9997312
Al Qassim Area,Unaizah,Ar Rawghani Dist.,26.1217195,43.9780056
Al Qassim Area,Unaizah,Az Zahra Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Hiteen Dist.,26.0480231,44.0313938
Al Qassim Area,Unaizah,Snam Dist.,26.0346533,44.0167912
Al Qassim Area,Unaizah,Ar Rawdah Dist.,26.0355112,43.9980036
Al Qassim Area,Unaizah,Ad Dawhah Dist.,26.0327348,43.9739166
Al Qassim Area,Unaizah,Al Hajeb Dist.,26.0371022,43.9649466
Al Qassim Area,Unaizah,Ar Rimal Dist.,26.2201033,43.9658382
Al Qassim Area,Unaizah,Al Hufayrah Dist.,26.0659091,43.982162
Al Qassim Area,Unaizah,As Safa Dist.,26.1000116,43.9735824
Al Qassim Area,Unaizah,King Khalid Dist.,26.0947244,44.0350344
Al Qassim Area,Unaizah,King Fahd Dist.,26.0959714,44.0273753
Al Qassim Area,Unaizah,Ar Riyadi Dist.,26.0862471,44.0560731
Al Qassim Area,Unaizah,Al Qirawan Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Ghirnatah Dist.,26.0604912,44.0249827
Al Qassim Area,Unaizah,Qurtubah Dist.,26.0581499,44.0177846
Al Qassim Area,Unaizah,Al Aqiq Dist.,26.0604912,44.0078841
Al Qassim Area,Unaizah,Ash Shifa Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Al Matar Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,As Sulimaniyah Dist.,26.0809812,44.0120633
Al Qassim Area,Unaizah,Al Wusta Dist.,26.0711056,43.9760812
Al Qassim Area,Unaizah,2nd Industrial Area,26.0788482,44.0211054
Al Qassim Area,Unaizah,1st Industrial Area,26.0878654,44.0199363
Al Qassim Area,Unaizah,Al Khalij Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Warehouse Dist.,26.0778928,44.029587
Al Qassim Area,Unaizah,Al Hadaa Dist.,26.099667,43.9952808
Al Qassim Area,Unaizah,As Salhiyah Dist.,26.10279,43.9868655
Al Qassim Area,Unaizah,Al Muntazah Dist.,26.1057773,43.9906521
Al Qassim Area,Unaizah,Al Yarmuk Dist.,26.1146246,43.9675156
Al Qassim Area,Unaizah,Al Naseem Dist.,26.1195583,43.9657283
Al Qassim Area,Unaizah,Ar Rahmaniyah Dist.,26.1064965,43.9331686
Al Qassim Area,Unaizah,Damshiah Dist.,26.1242811,43.9232756
Al Qassim Area,Unaizah,Al Muhammadiyah Dist.,26.1064965,43.9331686
Al Qassim Area,Unaizah,Mlihah Dist.,26.0928095,43.9484934
Al Qassim Area,Unaizah,Al Absiah Dist.,26.148194,43.9195703
Al Qassim Area,Unaizah,Badr Dist.,26.090731,43.9875457
Al Qassim Area,Unaizah,Al Marwah Dist.,26.2296843,44.0345693
Al Qassim Area,Unaizah,Al Faisaliyah Dist.,26.0711056,43.9760812
Al Qassim Area,Unaizah,Az Zugaibah Dist.,26.1455204,44.1147888
Al Qassim Area,Unaizah,Al Iskan Dist.,26.0761235,44.0404903
Al Qassim Area,Unaizah,Al Hazm Dist.,26.090731,43.9875457
Eastern province,Al Olya,Ar Rifaa Dist.,27.5597024,47.7120018
Eastern province,Al Olya,Az Zuhur Dist.,27.561739,47.702464
Eastern province,Al Olya,Ar Rawdah Dist.,27.5660239,47.7012183
Eastern province,Al Olya,Ar Rabie Dist.,27.5690529,47.7048357
Eastern province,Al Olya,Qasr Aali Dist.,27.5578199,47.6993106
Eastern province,Al Olya,Qurtubah Dist.,27.5536276,47.706576
Eastern province,Al Olya,Al Andalus Dist.,27.5612802,47.6941462
Eastern province,Al Olya,Al Khalidiyah Dist.,27.5446727,47.6944607
Eastern province,Al Olya,As Sinaiyah Dist.,27.5576955,47.6843397
Eastern province,Al Olya,As Salam Dist.,27.5505549,47.6906601
Eastern province,Al Olya,An Nuzhah Dist.,27.5756169,47.7062558
Eastern province,Al Olya,Al Muruj Dist.,27.554596,47.6937537
Eastern province,Al Olya,Ar Rabwah Dist.,27.564647,47.7077274
Eastern province,Al Olya,Al Wahah Dist.,27.5560198,47.709856
Eastern province,Al Olya,Ghirnatah Dist.,27.5592612,47.706606
Eastern province,Al Jubail,Al Merqab Dist.,27.0003892,49.6586202
Eastern province,Al Jubail,Tebah Dist.,26.9831155,49.6579635
Eastern province,Al Jubail,Al Rawdah Dist.,27.1582664,49.5572555
Eastern province,Al Jubail,Al Wahah Dist.,27.0193356,49.6388331
Eastern province,Al Jubail,Al Tawyah Dist.,27.1375757,49.5671257
Eastern province,Al Jubail,Al Dana Dist.,26.9597709,49.5687416
Eastern province,Al Jubail,Al Safat Dist.,27.0138084,49.6583476
Eastern province,Al Jubail,Oraifi Industrial Dist.,27.0096361,49.6256213
Eastern province,Al Jubail,Al Yarmuk Dist.,26.9952976,49.6222585
Eastern province,Al Jubail,Al Bustan Dist.,27.1433026,49.5608549
Eastern province,Al Jubail,Al Salam Dist.,27.0039378,49.6554978
Eastern province,Al Jubail,Ar Rabwah Dist.,27.1630055,49.5689176
Eastern province,Al Jubail,Al Bahar Dist.,27.0864335,49.5853012
Eastern province,Al Jubail,Ishbiliyah Dist.,26.8526548,49.7955624
Eastern province,Al Jubail,Al Hamra Dist.,26.9283522,49.723053
Eastern province,Al Jubail,Al Khuzama Dist.,27.1000628,49.5170763
Eastern province,Al Jubail,Al Aziziyah Dist.,26.8526548,49.7955624
Eastern province,Al Jubail,Cordoba Dist.,26.9597709,49.5687416
Eastern province,Al Jubail,Al Huwaylat Dist.,27.0972354,49.5745153
Eastern province,Al Jubail,Al Lualu Dist.,27.0884703,49.5789477
Eastern province,Al Jubail,1st Industrial Area,27.0781271,49.5545628
Eastern province,Al Jubail,Industrial Area,27.0363588,49.5781421
Eastern province,Al Jubail,Ash Shati Dist.,26.9973588,49.6632299
Eastern province,Al Jubail,Al Ahsa Dist.,27.1273267,49.5579959
Eastern province,Al Jubail,2nd Industrial Area,27.0614697,49.5346233
Eastern province,Al Jubail,Al Fayha Dist.,27.1238614,49.5510461
Eastern province,Al Jubail,3rd Industrial Area,27.0372658,49.508523
Eastern province,Al Jubail,Yanbu Dist.,27.0753922,49.592356
Eastern province,Al Jubail,Al Khalij Dist.,27.1149835,49.5715839
Eastern province,Al Jubail,Najd Dist.,27.1435238,49.5487866
Eastern province,Al Jubail,Darin Dist.,27.1573111,49.5557652
Eastern province,Al Jubail,Sudayr Dist.,27.1355472,49.5635818
Eastern province,Al Jubail,Makkah Dist.,27.1507319,49.5535482
Eastern province,Al Jubail,Al Hijaz Dist.,27.1562062,49.5640219
Eastern province,Al Jubail,Al Firdaws Dist.,27.1115084,49.5395653
Eastern province,Al Jubail,Al Andalus Dist.,27.1367121,49.5335364
Eastern province,Al Jubail,Al Farouq Dist.,27.1218913,49.5283249
Eastern province,Al Jubail,Al Quds Dist.,27.1277886,49.5410648
Eastern province,Al Jubail,Jalmudah Dist.,27.1682894,49.5337612
Eastern province,Al Jubail,Al Dabab Dist.,27.0212409,49.6296655
Eastern province,Al Jubail,Al Matrafiyah Dist.,27.0918764,49.5127286
Eastern province,Al Jubail,Al Jawhara Dist.,26.9685422,49.6395916
Eastern province,Al Jubail,Ghirnatah Dist.,27.1372613,49.5319037
Eastern province,Al Jubail,Al Taawun Dist.,27.1668883,49.5728646
Eastern province,Al Jubail,Abu Musa Alashary Dist.,25.3992717,49.6576482
Eastern province,Al Nairyah,Ar Rabie Dist.,27.4803173,48.5121251
Eastern province,Al Nairyah,Al Aziziyah Dist.,27.4690302,48.4993665
Eastern province,Al Nairyah,C4 Dist.,27.4703685,48.4855167
Eastern province,Al Nairyah,Al Khalij Dist.,27.4728925,48.511428
Eastern province,Al Nairyah,Al Muhammadiyah Dist.,27.4765119,48.4832221
Eastern province,Al Nairyah,Al Faisaliyah Dist.,27.4742431,48.4720946
Eastern province,Al Nairyah,As Sinaiyah Dist.,27.466541,48.4890077
Eastern province,Al Nairyah,At Tashalih Dist.,27.4703685,48.4855167
Al Riyadh Area,Harmh,Al Basirah Dist.,25.9478398,45.3597415
Al Riyadh Area,Harmh,Ar Rawdah Dist.,24.495706,44.3698053
Al Riyadh Area,Harmh,Ar Rafiah Dist.,24.6386199,46.663748
Al Riyadh Area,Jalajil,Al Jazur Dist.,25.7043588,45.4487765
Al Riyadh Area,Jalajil,New Industrial Dist.,25.683352,45.4592239
Al Riyadh Area,Jalajil,Al Shuaibah Dist.,25.6735088,45.4570793
Al Riyadh Area,Jalajil,Al Wusta Dist.,25.683352,45.4592239
Al Riyadh Area,Jalajil,Al Shamalia Dist.,26.2912026,50.2136494
Al Riyadh Area,Jalajil,King Faisal Dist.,23.5417629,45.5122317
Al Riyadh Area,Jalajil,Al Balad Al Qadimah Dist.,25.683352,45.4592239
Al Riyadh Area,Jalajil,King Fahd Dist.,23.536028,45.5322724
Al Riyadh Area,Jalajil,Al Samriyah Dist.,25.683352,45.4592239
Al Riyadh Area,Jalajil,Al Qari Dist.,25.683352,45.4592239
Al Riyadh Area,Jalajil,Industrial Dist.,24.0679868,45.3075707
Al Riyadh Area,Jalajil,Al Marqab Dist.,25.6798238,45.4733016
Al Riyadh Area,Jalajil,Shiraf Dist.,25.7042637,45.4529738
Al Riyadh Area,Jalajil,An Namudhajiyah Dist.,25.683352,45.4592239
Al Riyadh Area,Hautat Sadair,An Nahdah Dist.,25.6013764,45.6192981
Al Riyadh Area,Hautat Sadair,Az Zuhur Dist.,24.0627443,45.2807498
Al Riyadh Area,Hautat Sadair,Al Yasmin Dist.,24.8245095,46.6470272
Al Riyadh Area,Hautat Sadair,Ash Shibilyah Dist.,24.795665,46.7979445
Al Riyadh Area,Hautat Sadair,Al Aziziyah Dist.,25.5975867,45.6131418
Al Riyadh Area,Hautat Sadair,Ar Rabah Dist.,25.6027858,45.6088194
Al Riyadh Area,Hautat Sadair,Goverment Departments Dist.,25.3556843,45.3787374
Al Riyadh Area,Hautat Sadair,Al Qadisiyah Dist.,25.5917522,45.6260837
Al Riyadh Area,Hautat Sadair,Badr Dist.,25.5977605,45.6312633
Al Riyadh Area,Hautat Sadair,Ash Shifa Dist.,25.5913206,45.6207892
Al Riyadh Area,Hautat Sadair,An Nuzhah Dist.,24.5484956,44.4539401
Al Riyadh Area,Hautat Sadair,Al Masif Dist.,24.7655999,46.6802973
Al Riyadh Area,Hautat Sadair,Al Halah At Taliyah Dist.,25.5940977,45.6135229
Al Riyadh Area,Hautat Sadair,Al Fath Dist.,23.5154161,45.5240193
Al Riyadh Area,Hautat Sadair,Al Nakhil Dist.,25.3556843,45.3787374
Al Riyadh Area,Hautat Sadair,Al Muruj Dist.,24.4766535,46.275046
Al Riyadh Area,Hautat Sadair,Al Yarmuk Dist.,23.5505642,45.5187145
Al Riyadh Area,Tamir,Al Khalidiyah Dist.,25.7109965,45.8725214
Al Riyadh Area,Tamir,Al Khalij Dist.,25.7109965,45.8725214
Al Riyadh Area,Tamir,King Saud Dist.,25.7109965,45.8725214
Al Riyadh Area,Tamir,An Nahdah Dist.,25.7109965,45.8725214
Al Riyadh Area,Tamir,King Fahd Dist.,25.7109965,45.8725214
Al Riyadh Area,Tamir,Sudair Industrial And Business City,25.7109965,45.8725214
Al Riyadh Area,Tamir,King Abdullah Dist.,25.694775,45.9002459
Al Riyadh Area,Tamir,Muntazah Dist.,25.702121,45.884358
Al Riyadh Area,Tamir,Al Aziziyah Dist.,25.7187379,45.8595689
Al Riyadh Area,Tamir,King Faisal Dist.,23.5417629,45.5122317
Al Riyadh Area,Tamir,Al Yasmin Dist.,25.7213407,45.8626206
Al Riyadh Area,Tamir,Ar Rawdah Dist.,24.495706,44.3698053
Al Riyadh Area,Tamir,Al Yarmuk Dist.,23.5505642,45.5187145
Al Riyadh Area,Tamir,King Abdulaziz Dist.,25.7109965,45.8725214
Al Riyadh Area,Tamir,Tumair Industrial Dist.,25.7446623,45.8386829
Al Riyadh Area,Al aratwiyah,Sultanah Dist.,26.496898,45.3521044
Al Riyadh Area,Al aratwiyah,Al Fayha Dist.,26.492167,45.358505
Al Riyadh Area,Al aratwiyah,Ar Rawdah Dist.,24.495706,44.3698053
Al Riyadh Area,Al aratwiyah,Al Saadah Dist.,26.4891584,45.3484847
Al Riyadh Area,Al aratwiyah,Al Nahdah Dist.,26.5017588,45.3463405
Al Riyadh Area,Al aratwiyah,Al Wurud Dist.,24.0659681,45.2965464
Al Riyadh Area,Al aratwiyah,Al Andalus Dist.,24.4681487,46.2810439
Al Riyadh Area,Al aratwiyah,Al Faisaliyah Dist.,26.5017588,45.3463405
Al Riyadh Area,Al aratwiyah,Al Masif Dist.,26.5153122,45.3581244
Al Riyadh Area,Al aratwiyah,Al Khalij Dist.,26.5017588,45.3463405
Al Riyadh Area,Al aratwiyah,Al Nakhil Dist.,26.4903522,45.3423884
Al Riyadh Area,Al aratwiyah,Al Ghadir Dist.,26.5215848,45.3542176
Madinah Area,Al Ola,Al Aziziyah Dist.,26.5656277,37.9553272
Madinah Area,Al Ola,As Sukhayrat Dist.,26.609964,37.925989
Madinah Area,Al Ola,Al Ruzayqiyah Dist.,26.5990297,37.9311398
Madinah Area,Al Ola,Al Mahash Dist.,26.603892,37.9462456
Madinah Area,Al Ola,As Salam Dist.,26.5678853,37.9420219
Madinah Area,Al Ola,Sadr Al Gharbaiyah Dist.,26.5700091,37.9314023
Madinah Area,Al Ola,Saq Dist.,26.6031391,37.929482
Madinah Area,Al Ola,Al Jadidah Dist.,26.6304375,37.9130625
